avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,bus_latency,cache_hit_rate,conflict_checks,contested_ratio,fallback_count,judge,max_stale_version_gap,monotonic_read_violations,operations,p95_stale_version_gap,protocol,read_latency_p95,read_your_writes_success_rate,regime,scale,seed,stale_read_rate,write_latency_p95
16.793367346938776,,1.6486486486486487,3.2016806722689077,2.5,4.0,1,0.7837837837837838,117,0.0,0,deterministic_latest,18,3,339,7.0,strong,4.0,0.5697674418604651,high,large,29,0.536036036036036,4.0
0.0,,3.0,0.0,12.0,12.0,1,0.3333333333333333,2,0.0,0,deterministic_latest,0,0,14,0.0,eventual,4.0,0.0,low,small,7,0.0,12.0
10.0,,2.772727272727273,1.25,12.0,12.0,1,0.4090909090909091,5,0.0,0,deterministic_latest,2,2,27,1.0,eventual,4.0,0.3333333333333333,low,small,17,0.18181818181818182,12.0
0.0,,2.875,1.0,12.0,12.0,1,0.375,2,0.0,0,deterministic_latest,1,0,10,1.0,eventual,4.0,1.0,low,small,29,0.125,12.0
9.0,,2.8260869565217392,1.3333333333333333,12.0,12.0,1,0.391304347826087,3,0.0,0,deterministic_latest,2,0,26,1.0,eventual,4.0,0.6666666666666666,low,medium,7,0.13043478260869565,12.0
24.0,,2.56,1.0,12.0,12.0,1,0.48,3,0.0,0,deterministic_latest,1,1,28,1.0,eventual,4.0,1.0,low,medium,17,0.12,12.0
0.0,,3.357142857142857,0.0,12.0,12.0,1,0.21428571428571427,2,0.0,0,deterministic_latest,0,0,16,0.0,eventual,4.0,0.0,low,medium,29,0.0,12.0
18.0625,,2.9285714285714284,1.0,12.0,12.0,1,0.35714285714285715,10,0.0,0,deterministic_latest,1,0,52,1.0,eventual,4.0,0.6666666666666666,low,large,7,0.3333333333333333,12.0
32.333333333333336,,3.3617021276595747,0.0,12.0,12.0,1,0.2127659574468085,4,0.0,0,deterministic_latest,0,0,51,0.0,eventual,4.0,0.0,low,large,17,0.0,12.0
0.0,,3.375,1.0,12.0,12.0,1,0.20833333333333334,5,0.0,0,deterministic_latest,1,0,29,1.0,eventual,4.0,0.0,low,large,29,0.041666666666666664,12.0
3.8,,1.75,1.2142857142857142,12.0,12.0,1,0.75,15,0.0,0,deterministic_latest,2,3,63,2.0,eventual,4.0,0.2,medium,small,7,0.2916666666666667,12.0
4.6,,2.1818181818181817,1.3333333333333333,12.0,12.0,1,0.6060606060606061,9,0.0,0,deterministic_latest,2,3,42,1.0,eventual,4.0,0.5714285714285714,medium,small,17,0.09090909090909091,12.0
8.5,,2.0,1.5,12.0,12.0,1,0.6666666666666666,11,0.0,0,deterministic_latest,2,3,59,2.0,eventual,4.0,0.2857142857142857,medium,small,29,0.08333333333333333,12.0
16.09090909090909,,2.369565217391304,1.0,12.0,12.0,1,0.5434782608695652,9,0.0,0,deterministic_latest,1,0,55,1.0,eventual,4.0,0.7142857142857143,medium,medium,7,0.17391304347826086,12.0
10.71875,,2.1538461538461537,2.1666666666666665,12.0,12.0,1,0.6153846153846154,17,0.0,0,deterministic_latest,5,0,69,5.0,eventual,4.0,0.5714285714285714,medium,medium,17,0.23076923076923078,12.0
12.944444444444445,,2.125,1.9166666666666667,12.0,12.0,1,0.625,14,0.0,0,deterministic_latest,5,1,62,3.0,eventual,4.0,0.7777777777777778,medium,medium,29,0.25,12.0
15.222222222222221,,2.0636363636363635,1.9534883720930232,12.0,12.0,1,0.6454545454545455,40,0.0,0,deterministic_latest,6,2,150,4.0,eventual,4.0,0.7333333333333333,medium,large,7,0.39090909090909093,12.0
31.70967741935484,,2.2972972972972974,2.4642857142857144,12.0,12.0,1,0.5675675675675675,33,0.0,0,deterministic_latest,8,0,107,6.0,eventual,4.0,0.7894736842105263,medium,large,17,0.3783783783783784,12.0
22.725490196078432,,2.3333333333333335,1.2857142857142858,12.0,12.0,1,0.5555555555555556,26,0.0,0,deterministic_latest,2,1,125,2.0,eventual,4.0,0.75,medium,large,29,0.2828282828282828,12.0
