avg_convergence_time_mean,avg_convergence_time_std,avg_judge_latency_mean,avg_judge_latency_std,avg_read_latency_mean,avg_read_latency_std,avg_stale_version_gap_mean,avg_stale_version_gap_std,avg_visibility_lag_mean,avg_visibility_lag_std,avg_write_latency_mean,avg_write_latency_std,bus_latency,cache_hit_rate_mean,cache_hit_rate_std,conflict_checks_mean,conflict_checks_std,contested_ratio_mean,contested_ratio_std,fallback_count_mean,fallback_count_std,judge,max_stale_version_gap_mean,max_stale_version_gap_std,monotonic_read_violations_mean,monotonic_read_violations_std,p95_stale_version_gap_mean,p95_stale_version_gap_std,protocol,read_latency_p95_mean,read_latency_p95_std,read_your_writes_success_rate_mean,read_your_writes_success_rate_std,regime,replicates,scale,stale_read_rate_mean,stale_read_rate_std,total_events_mean,total_events_std,write_latency_p95_mean,write_latency_p95_std
5.333333333333333,7.542472332656507,0.0,0.0,4.8,0.28284271247461884,1.4444444444444444,0.41573970964154905,3.3333333333333335,0.4714045207910317,3.3333333333333335,0.4714045207910317,4,0.3062111801242236,0.07582898762255759,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.6666666666666667,0.4714045207910317,0.0,0.0,1.3333333333333333,0.4714045207910317,mesi,8.0,0.0,0.2222222222222222,0.31426968052735443,low,3,medium,0.10443064182194617,0.045840734888862686,48.666666666666664,10.402991022884823,5.0,0.0
8.833333333333334,5.265189666310438,0.0,0.0,2.6603535353535355,0.274620486472976,1.3333333333333333,0.4714045207910317,1.5416666666666667,0.05892556509887896,1.5416666666666667,0.05892556509887896,1,0.30303030303030304,0.0749961737622096,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,1.3333333333333333,0.4714045207910317,mesi,5.0,0.0,0.4444444444444444,0.41573970964154905,low,3,small,0.12626262626262627,0.08885157619070294,36.333333333333336,14.974051630144135,2.0,0.0
7.027777777777778,6.859817691851008,0.0,0.0,3.493686868686869,0.15716527407530512,1.1666666666666667,0.23570226039551584,2.0444444444444443,0.21998877636914815,2.0444444444444443,0.21998877636914815,2,0.2727272727272727,0.032141217326661246,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.0,0.0,mesi,6.0,0.0,0.4444444444444444,0.41573970964154905,low,3,small,0.15404040404040403,0.08398125832482772,36.0,13.92838827718412,3.0,0.0
7.416666666666667,7.107312353406799,0.0,0.0,5.029040404040404,0.36208546236054784,1.1666666666666667,0.23570226039551584,3.2222222222222223,0.3142696805273544,3.2222222222222223,0.3142696805273544,4,0.24494949494949494,0.06195880882012777,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,1.0,0.0,mesi,8.0,0.0,0.4444444444444444,0.41573970964154905,low,3,small,0.15404040404040403,0.08398125832482772,35.666666666666664,14.055445761538676,5.0,0.0
18.793493126417232,3.1204463987642024,0.0,0.0,2.182882882882883,0.09230317272078394,1.177931387608807,0.10316872670064649,1.6233879781420766,0.04023164434972699,1.6233879781420766,0.04023164434972699,1,0.23204113204113203,0.06101398461032448,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,2.3333333333333335,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.6666666666666667,0.4714045207910317,mesi,5.0,0.0,0.7444444444444445,0.007856742013183886,medium,3,large,0.29632359632359634,0.01980379849828003,282.0,36.368484525295614,2.3333333333333335,0.4714045207910317
19.288798780174265,3.2377541776195558,0.0,0.0,2.913304213304213,0.10034280011204091,1.1708045977011494,0.10615065436250526,2.18500207594775,0.0381982386351408,2.18500207594775,0.0381982386351408,2,0.23515333515333514,0.08028328089598691,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,2.3333333333333335,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.6666666666666667,0.4714045207910317,mesi,6.0,0.0,0.6611111111111111,0.05499719409228699,medium,3,large,0.3015015015015015,0.030311907660234345,281.6666666666667,37.249906785863985,3.3333333333333335,0.4714045207910317
20.257846717560987,3.0521852208765567,0.0,0.0,4.31032851032851,0.2901637880047121,1.2891645988420182,0.17864457856611904,3.2887620011323526,0.043326089880050614,3.2887620011323526,0.043326089880050614,4,0.267057967057967,0.08489382735803963,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,3.0,0.816496580927726,0.6666666666666666,0.9428090415820634,2.0,0.0,mesi,8.0,0.0,0.5666666666666667,0.09428090415820632,medium,3,large,0.3588315588315588,0.04740830335576465,280.0,35.86084215408221,5.333333333333333,0.4714045207910317
14.37571341833637,0.767433657101953,0.0,0.0,2.1375650315867705,0.028550126474069865,1.1784511784511784,0.1917123346193503,1.555052790346908,0.03920118074922176,1.555052790346908,0.03920118074922176,1,0.3145903010033445,0.00933407757598917,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,2.0,0.816496580927726,0.6666666666666666,0.4714045207910317,1.6666666666666667,0.9428090415820634,mesi,5.0,0.0,0.6878306878306878,0.08629368481640262,medium,3,medium,0.19098383500557414,0.015556795959981959,135.0,13.490737563232042,2.0,0.0
15.401851851851852,0.5461487559711494,0.0,0.0,2.7549238201412116,0.05864657490702097,1.3852564102564102,0.17186422251189648,2.140383141762452,0.09587820795139651,2.140383141762452,0.09587820795139651,2,0.3486157562244519,0.040735128038452466,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,2.6666666666666665,0.4714045207910317,0.6666666666666666,0.4714045207910317,2.0,0.0,mesi,6.0,0.0,0.6402116402116402,0.09727394873465735,medium,3,medium,0.2123513563730955,0.04202933101436714,133.66666666666666,13.912424503139471,3.0,0.0
15.858580618385556,1.1044648284744196,0.0,0.0,4.335214604236343,0.1418873916501661,1.2575757575757576,0.20440511459442487,3.2215860215053764,0.13391009166176063,3.2215860215053764,0.13391009166176063,4,0.295661464139725,0.023382690370649925,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,2.3333333333333335,0.9428090415820634,0.3333333333333333,0.4714045207910317,2.0,0.816496580927726,mesi,8.0,0.0,0.6164021164021164,0.11777687454789454,medium,3,medium,0.26813916759568934,0.11397734301983642,134.66666666666666,14.29063407348401,5.0,0.0
4.291582491582491,1.8664460736138313,0.0,0.0,1.9558080808080807,0.20550381859517405,1.711111111111111,0.2793290019994786,1.5587716568108725,0.21098779807240342,1.5587716568108725,0.21098779807240342,1,0.45391414141414144,0.04741997969245941,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,3.0,0.816496580927726,1.0,0.816496580927726,1.6666666666666667,0.4714045207910317,mesi,4.0,1.4142135623730951,0.248015873015873,0.08913125970323889,medium,3,small,0.1856060606060606,0.10209721190866329,117.0,18.991226044325487,2.0,0.0
6.731438127090301,0.3705928095774006,0.0,0.0,2.730429292929293,0.12062211730924341,2.183333333333333,0.25927248643506734,2.026666666666667,0.03771236166328257,2.026666666666667,0.03771236166328257,2,0.398989898989899,0.04221781186186991,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,4.333333333333333,1.247219128924647,1.0,0.816496580927726,3.3333333333333335,1.8856180831641267,mesi,6.0,0.0,0.2706349206349206,0.12141041466080178,medium,3,small,0.2821969696969697,0.09769251985630165,116.66666666666667,18.909139471577113,3.3333333333333335,0.4714045207910317
6.996363636363636,0.6647553869792304,0.0,0.0,4.3143939393939394,0.3290552780811423,2.556184012066365,0.284559167675037,3.4209150326797384,0.2053827322986836,3.4209150326797384,0.2053827322986836,4,0.3232323232323232,0.05299271154402351,0.0,0.0,0.0,0.0,0.0,0.0,deterministic_latest,3.6666666666666665,0.4714045207910317,2.6666666666666665,1.247219128924647,3.6666666666666665,0.4714045207910317,mesi,8.0,0.0,0.20357142857142857,0.06565991539589369,medium,3,small,0.28914141414141414,0.04741997969245941,115.0,17.90716802475106,6.0,0.816496580927726
16.043302852939885,1.9895762552207965,0.0,0.0,1.6033327806333941,0.03571747913295494,3.21479166546947,0.2048365686230866,2.5,0.0,4.0,0.0,1,0.7988890731222019,0.011905826377651649,149.0,22.99275248130738,0.0,0.0,0.0,0.0,deterministic_latest,17.333333333333332,2.494438257849294,7.666666666666667,4.642796092394707,7.333333333333333,0.4714045207910317,strong,4.0,0.0,0.45961945031712476,0.07797476595155055,high,3,large,0.6144238015403659,0.05547646047814131,1171.3333333333333,183.52353769718175,4.0,0.0
13.826681202430702,0.9427814761872975,0.0,0.0,1.603381498262514,0.19431204291140228,2.6665349220496277,0.15920146168140598,2.5,0.0,4.0,0.0,1,0.7988728339124953,0.06477068097046738,75.0,18.45715759987617,0.0,0.0,0.0,0.0,deterministic_latest,9.0,2.449489742783178,4.333333333333333,2.494438257849294,7.666666666666667,2.494438257849294,strong,4.0,0.0,0.48118027529792234,0.18313266605256837,high,3,medium,0.5500606569413611,0.06165825704057404,590.6666666666666,182.15256121052911,4.0,0.0
8.636446091800135,1.083729382201769,0.0,0.0,1.5972967590457423,0.148480287113953,2.499188258977856,0.14650512097694474,2.5,0.0,4.0,0.0,1,0.8009010803180859,0.04949342903798439,52.0,18.991226044325487,0.0,0.0,0.0,0.0,deterministic_latest,8.666666666666666,1.699673171197595,7.333333333333333,3.681787005729087,5.0,0.816496580927726,strong,4.0,0.0,0.2528180354267311,0.022428966629926123,high,3,small,0.4120547007113608,0.06511000703031278,410.6666666666667,154.03318545762215,4.0,0.0
