avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,cache_hit_rate,conflict_checks,contested_ratio,fallback_count,judge,max_stale_version_gap,monotonic_read_violations,operations,p95_stale_version_gap,protocol,read_latency_p95,read_your_writes_success_rate,regime,scale,seed,stale_read_rate,write_latency_p95
9.0,,2.8260869565217392,1.3333333333333333,12.0,12.0,0.391304347826087,3,0.0,0,deterministic_lenient,2,0,26,1.0,eventual,4.0,0.6666666666666666,low,medium,7,0.13043478260869565,12.0
24.0,,2.56,1.0,12.0,12.0,0.48,3,0.0,0,deterministic_lenient,1,1,28,1.0,eventual,4.0,1.0,low,medium,17,0.12,12.0
0.0,,3.357142857142857,0.0,12.0,12.0,0.21428571428571427,2,0.0,0,deterministic_lenient,0,0,16,0.0,eventual,4.0,0.0,low,medium,29,0.0,12.0
18.0625,,2.9285714285714284,1.0,12.0,12.0,0.35714285714285715,10,0.0,0,deterministic_lenient,1,0,52,1.0,eventual,4.0,0.6666666666666666,low,large,7,0.3333333333333333,12.0
32.333333333333336,,3.3617021276595747,0.0,12.0,12.0,0.2127659574468085,4,0.0,0,deterministic_lenient,0,0,51,0.0,eventual,4.0,0.0,low,large,17,0.0,12.0
0.0,,3.375,1.0,12.0,12.0,0.20833333333333334,5,0.0,0,deterministic_lenient,1,0,29,1.0,eventual,4.0,0.0,low,large,29,0.041666666666666664,12.0
3.8,,1.75,1.2142857142857142,12.0,12.0,0.75,15,0.0,0,deterministic_lenient,2,3,63,2.0,eventual,4.0,0.2,medium,small,7,0.2916666666666667,12.0
4.6,,2.1818181818181817,1.3333333333333333,12.0,12.0,0.6060606060606061,9,0.0,0,deterministic_lenient,2,3,42,1.0,eventual,4.0,0.5714285714285714,medium,small,17,0.09090909090909091,12.0
8.5,,2.0,1.5,12.0,12.0,0.6666666666666666,11,0.0,0,deterministic_lenient,2,3,59,2.0,eventual,4.0,0.2857142857142857,medium,small,29,0.08333333333333333,12.0
16.09090909090909,,2.369565217391304,1.0,12.0,12.0,0.5434782608695652,9,0.0,0,deterministic_lenient,1,0,55,1.0,eventual,4.0,0.7142857142857143,medium,medium,7,0.17391304347826086,12.0
10.71875,,2.1538461538461537,2.1666666666666665,12.0,12.0,0.6153846153846154,17,0.0,0,deterministic_lenient,5,0,69,5.0,eventual,4.0,0.5714285714285714,medium,medium,17,0.23076923076923078,12.0
12.944444444444445,,2.125,1.9166666666666667,12.0,12.0,0.625,14,0.0,0,deterministic_lenient,5,1,62,3.0,eventual,4.0,0.7777777777777778,medium,medium,29,0.25,12.0
15.222222222222221,,2.0636363636363635,1.9534883720930232,12.0,12.0,0.6454545454545455,40,0.0,0,deterministic_lenient,6,2,150,4.0,eventual,4.0,0.7333333333333333,medium,large,7,0.39090909090909093,12.0
31.70967741935484,,2.2972972972972974,2.4642857142857144,12.0,12.0,0.5675675675675675,33,0.0,0,deterministic_lenient,8,0,107,6.0,eventual,4.0,0.7894736842105263,medium,large,17,0.3783783783783784,12.0
22.725490196078432,,2.3333333333333335,1.2857142857142858,12.0,12.0,0.5555555555555556,26,0.0,0,deterministic_lenient,2,1,125,2.0,eventual,4.0,0.75,medium,large,29,0.2828282828282828,12.0
7.3,,1.7826086956521738,2.6666666666666665,12.0,12.0,0.7391304347826086,27,0.0,0,deterministic_lenient,5,4,73,4.0,eventual,4.0,0.21739130434782608,high,small,7,0.13043478260869565,12.0
6.7727272727272725,,1.4191176470588236,2.75,12.0,12.0,0.8602941176470589,73,0.0,0,deterministic_lenient,8,15,209,6.0,eventual,4.0,0.2463768115942029,high,small,17,0.20588235294117646,12.0
6.5588235294117645,,1.5901639344262295,3.2333333333333334,12.0,12.0,0.8032786885245902,56,0.0,0,deterministic_lenient,8,10,178,7.0,eventual,4.0,0.2037037037037037,high,small,29,0.2459016393442623,12.0
8.843243243243244,,1.4111675126903553,2.5324675324675323,12.0,12.0,0.8629441624365483,86,0.0,0,deterministic_lenient,8,12,283,8.0,eventual,4.0,0.28378378378378377,high,medium,7,0.39086294416243655,12.0
10.082051282051282,,1.5294117647058822,2.784090909090909,12.0,12.0,0.8235294117647058,90,0.0,0,deterministic_lenient,9,11,260,6.0,eventual,4.0,0.34615384615384615,high,medium,17,0.5176470588235295,12.0
10.569230769230769,,1.8695652173913044,2.260869565217391,12.0,12.0,0.7101449275362319,49,0.0,0,deterministic_lenient,5,4,118,5.0,eventual,4.0,0.6470588235294118,high,medium,29,0.3333333333333333,12.0
9.369973190348526,,1.5613496932515338,3.8402777777777777,12.0,12.0,0.8128834355828221,160,0.0,0,deterministic_lenient,11,18,486,9.0,eventual,4.0,0.36363636363636365,high,large,7,0.44171779141104295,12.0
15.995502248875562,,1.6,2.593220338983051,12.0,12.0,0.8,170,0.0,0,deterministic_lenient,15,17,485,7.0,eventual,4.0,0.37037037037037035,high,large,17,0.3746031746031746,12.0
15.398576512455517,,1.6486486486486487,2.7790697674418605,12.0,12.0,0.7837837837837838,117,0.0,0,deterministic_lenient,15,6,339,6.0,eventual,4.0,0.5465116279069767,high,large,29,0.38738738738738737,12.0
3.5,,2.8333333333333335,2.0,1.5,1.5,0.25,0,0.0,0,deterministic_strict,2,0,14,2.0,mesi,5.0,0.0,low,small,7,0.08333333333333333,2.0
7.0,,2.272727272727273,1.0,1.625,1.625,0.4090909090909091,0,0.0,0,deterministic_strict,1,2,27,1.0,mesi,5.0,0.3333333333333333,low,small,17,0.045454545454545456,2.0
16.0,,2.875,1.0,1.5,1.5,0.25,0,0.0,0,deterministic_strict,1,0,10,1.0,mesi,5.0,1.0,low,small,29,0.25,2.0
14.461538461538462,,2.9565217391304346,1.5,1.5,1.5,0.2608695652173913,0,0.0,0,deterministic_strict,2,0,26,1.0,mesi,5.0,0.6666666666666666,low,medium,7,0.08695652173913043,2.0
10.666666666666666,,2.4,2.0,1.6,1.6,0.44,0,0.0,0,deterministic_strict,2,1,28,2.0,mesi,5.0,1.0,low,medium,17,0.04,2.0
0.0,,2.642857142857143,1.0,1.5,1.5,0.21428571428571427,0,0.0,0,deterministic_strict,1,0,16,1.0,mesi,5.0,0.0,low,medium,29,0.14285714285714285,2.0
14.612244897959183,,2.1904761904761907,1.0,1.5555555555555556,1.5555555555555556,0.23809523809523808,0,0.0,0,deterministic_strict,1,0,52,1.0,mesi,5.0,0.6666666666666666,low,large,7,0.19047619047619047,2.0
0.0,,2.4893617021276597,1.0,1.5714285714285714,1.5714285714285714,0.23404255319148937,0,0.0,0,deterministic_strict,1,0,51,1.0,mesi,5.0,0.0,low,large,17,0.06382978723404255,2.0
44.0,,2.875,1.0,1.8333333333333333,1.8333333333333333,0.20833333333333334,0,0.0,0,deterministic_strict,1,0,29,1.0,mesi,5.0,0.0,low,large,29,0.041666666666666664,2.0
5.844444444444444,,1.7708333333333333,1.8,1.4074074074074074,1.4074074074074074,0.4166666666666667,0,0.0,0,deterministic_strict,4,0,63,2.0,mesi,2.0,0.3333333333333333,medium,small,7,0.3125,2.0
5.363636363636363,,2.242424242424242,2.0,1.411764705882353,1.411764705882353,0.42424242424242425,0,0.0,0,deterministic_strict,3,1,42,2.0,mesi,5.0,0.2857142857142857,medium,small,17,0.18181818181818182,2.0
1.6666666666666667,,1.8541666666666667,1.3333333333333333,1.8571428571428572,1.8571428571428572,0.5208333333333334,0,0.0,0,deterministic_strict,2,2,59,1.0,mesi,5.0,0.125,medium,small,29,0.0625,2.0
13.972222222222221,,2.1739130434782608,1.0,1.588235294117647,1.588235294117647,0.30434782608695654,0,0.0,0,deterministic_strict,1,1,55,1.0,mesi,5.0,0.7142857142857143,medium,medium,7,0.17391304347826086,2.0
15.45,,2.1346153846153846,1.0909090909090908,1.5,1.5,0.3269230769230769,0,0.0,0,deterministic_strict,2,1,69,1.0,mesi,5.0,0.5714285714285714,medium,medium,17,0.21153846153846154,2.0
13.704918032786885,,2.1041666666666665,1.4444444444444444,1.5769230769230769,1.5769230769230769,0.3125,0,0.0,0,deterministic_strict,3,0,62,3.0,mesi,5.0,0.7777777777777778,medium,medium,29,0.1875,2.0
15.22265625,,2.309090909090909,1.1290322580645162,1.6,1.6,0.2545454545454545,0,0.0,0,deterministic_strict,2,1,150,2.0,mesi,5.0,0.7333333333333333,medium,large,7,0.2818181818181818,2.0
22.824489795918367,,2.1486486486486487,1.0833333333333333,1.5901639344262295,1.5901639344262295,0.14864864864864866,0,0.0,0,deterministic_strict,2,0,107,1.0,mesi,5.0,0.75,medium,large,17,0.32432432432432434,2.0
18.333333333333332,,2.090909090909091,1.3214285714285714,1.68,1.68,0.29292929292929293,0,0.0,0,deterministic_strict,3,1,125,2.0,mesi,5.0,0.75,medium,large,29,0.2828282828282828,3.0
6.5,,1.7391304347826086,1.8421052631578947,1.5681818181818181,1.5681818181818181,0.5869565217391305,0,0.0,0,deterministic_strict,4,0,73,4.0,mesi,5.0,0.30434782608695654,high,small,7,0.41304347826086957,2.0
5.639344262295082,,1.6985294117647058,2.282051282051282,1.735042735042735,1.735042735042735,0.5073529411764706,0,0.0,0,deterministic_strict,5,6,209,4.0,mesi,4.0,0.2571428571428571,high,small,17,0.5735294117647058,4.0
6.04375,,1.7622950819672132,2.727272727272727,1.6206896551724137,1.6206896551724137,0.4344262295081967,0,0.0,0,deterministic_strict,8,2,178,7.0,mesi,3.0,0.24074074074074073,high,small,29,0.45081967213114754,2.0
8.627494456762749,,1.9898477157360406,2.4065934065934065,1.5782312925170068,1.5782312925170068,0.2893401015228426,0,0.0,0,deterministic_strict,8,4,283,4.0,mesi,5.0,0.3150684931506849,high,medium,7,0.4619289340101523,2.0
9.735042735042734,,1.7941176470588236,1.9770114942528736,1.5909090909090908,1.5909090909090908,0.36470588235294116,0,0.0,0,deterministic_strict,4,1,260,4.0,mesi,3.0,0.358974358974359,high,medium,17,0.5117647058823529,2.0
12.566137566137566,,2.028985507246377,3.0,1.5060240963855422,1.5060240963855422,0.3333333333333333,0,0.0,0,deterministic_strict,7,4,118,7.0,mesi,5.0,0.7575757575757576,high,medium,29,0.3188405797101449,2.0
8.836045056320401,,1.9570552147239264,2.1837837837837837,1.5392491467576792,1.5392491467576792,0.2147239263803681,0,0.0,0,deterministic_strict,8,1,486,5.0,mesi,4.0,0.42857142857142855,high,large,7,0.5674846625766872,2.0
12.533210332103321,,1.9523809523809523,1.8361581920903955,1.5143769968051117,1.5143769968051117,0.17777777777777778,0,0.0,0,deterministic_strict,13,1,485,5.0,mesi,3.0,0.4117647058823529,high,large,17,0.5619047619047619,2.0
10.283185840707965,,1.9594594594594594,2.076923076923077,1.5952380952380953,1.5952380952380953,0.24324324324324326,0,0.0,0,deterministic_strict,7,1,339,4.0,mesi,5.0,0.5697674418604651,high,large,29,0.4099099099099099,2.0
3.5,,2.8333333333333335,2.0,1.5,1.5,0.25,0,0.0,0,deterministic_balanced,2,0,14,2.0,mesi,5.0,0.0,low,small,7,0.08333333333333333,2.0
7.0,,2.272727272727273,1.0,1.625,1.625,0.4090909090909091,0,0.0,0,deterministic_balanced,1,2,27,1.0,mesi,5.0,0.3333333333333333,low,small,17,0.045454545454545456,2.0
16.0,,2.875,1.0,1.5,1.5,0.25,0,0.0,0,deterministic_balanced,1,0,10,1.0,mesi,5.0,1.0,low,small,29,0.25,2.0
14.461538461538462,,2.9565217391304346,1.5,1.5,1.5,0.2608695652173913,0,0.0,0,deterministic_balanced,2,0,26,1.0,mesi,5.0,0.6666666666666666,low,medium,7,0.08695652173913043,2.0
10.666666666666666,,2.4,2.0,1.6,1.6,0.44,0,0.0,0,deterministic_balanced,2,1,28,2.0,mesi,5.0,1.0,low,medium,17,0.04,2.0
0.0,,2.642857142857143,1.0,1.5,1.5,0.21428571428571427,0,0.0,0,deterministic_balanced,1,0,16,1.0,mesi,5.0,0.0,low,medium,29,0.14285714285714285,2.0
14.612244897959183,,2.1904761904761907,1.0,1.5555555555555556,1.5555555555555556,0.23809523809523808,0,0.0,0,deterministic_balanced,1,0,52,1.0,mesi,5.0,0.6666666666666666,low,large,7,0.19047619047619047,2.0
0.0,,2.4893617021276597,1.0,1.5714285714285714,1.5714285714285714,0.23404255319148937,0,0.0,0,deterministic_balanced,1,0,51,1.0,mesi,5.0,0.0,low,large,17,0.06382978723404255,2.0
44.0,,2.875,1.0,1.8333333333333333,1.8333333333333333,0.20833333333333334,0,0.0,0,deterministic_balanced,1,0,29,1.0,mesi,5.0,0.0,low,large,29,0.041666666666666664,2.0
5.844444444444444,,1.7708333333333333,1.8,1.4074074074074074,1.4074074074074074,0.4166666666666667,0,0.0,0,deterministic_balanced,4,0,63,2.0,mesi,2.0,0.3333333333333333,medium,small,7,0.3125,2.0
5.363636363636363,,2.242424242424242,2.0,1.411764705882353,1.411764705882353,0.42424242424242425,0,0.0,0,deterministic_balanced,3,1,42,2.0,mesi,5.0,0.2857142857142857,medium,small,17,0.18181818181818182,2.0
1.6666666666666667,,1.8541666666666667,1.3333333333333333,1.8571428571428572,1.8571428571428572,0.5208333333333334,0,0.0,0,deterministic_balanced,2,2,59,1.0,mesi,5.0,0.125,medium,small,29,0.0625,2.0
13.972222222222221,,2.1739130434782608,1.0,1.588235294117647,1.588235294117647,0.30434782608695654,0,0.0,0,deterministic_balanced,1,1,55,1.0,mesi,5.0,0.7142857142857143,medium,medium,7,0.17391304347826086,2.0
15.45,,2.1346153846153846,1.0909090909090908,1.5,1.5,0.3269230769230769,0,0.0,0,deterministic_balanced,2,1,69,1.0,mesi,5.0,0.5714285714285714,medium,medium,17,0.21153846153846154,2.0
13.704918032786885,,2.1041666666666665,1.4444444444444444,1.5769230769230769,1.5769230769230769,0.3125,0,0.0,0,deterministic_balanced,3,0,62,3.0,mesi,5.0,0.7777777777777778,medium,medium,29,0.1875,2.0
15.22265625,,2.309090909090909,1.1290322580645162,1.6,1.6,0.2545454545454545,0,0.0,0,deterministic_balanced,2,1,150,2.0,mesi,5.0,0.7333333333333333,medium,large,7,0.2818181818181818,2.0
22.824489795918367,,2.1486486486486487,1.0833333333333333,1.5901639344262295,1.5901639344262295,0.14864864864864866,0,0.0,0,deterministic_balanced,2,0,107,1.0,mesi,5.0,0.75,medium,large,17,0.32432432432432434,2.0
18.333333333333332,,2.090909090909091,1.3214285714285714,1.68,1.68,0.29292929292929293,0,0.0,0,deterministic_balanced,3,1,125,2.0,mesi,5.0,0.75,medium,large,29,0.2828282828282828,3.0
6.5,,1.7391304347826086,1.8421052631578947,1.5681818181818181,1.5681818181818181,0.5869565217391305,0,0.0,0,deterministic_balanced,4,0,73,4.0,mesi,5.0,0.30434782608695654,high,small,7,0.41304347826086957,2.0
5.639344262295082,,1.6985294117647058,2.282051282051282,1.735042735042735,1.735042735042735,0.5073529411764706,0,0.0,0,deterministic_balanced,5,6,209,4.0,mesi,4.0,0.2571428571428571,high,small,17,0.5735294117647058,4.0
6.04375,,1.7622950819672132,2.727272727272727,1.6206896551724137,1.6206896551724137,0.4344262295081967,0,0.0,0,deterministic_balanced,8,2,178,7.0,mesi,3.0,0.24074074074074073,high,small,29,0.45081967213114754,2.0
8.627494456762749,,1.9898477157360406,2.4065934065934065,1.5782312925170068,1.5782312925170068,0.2893401015228426,0,0.0,0,deterministic_balanced,8,4,283,4.0,mesi,5.0,0.3150684931506849,high,medium,7,0.4619289340101523,2.0
9.735042735042734,,1.7941176470588236,1.9770114942528736,1.5909090909090908,1.5909090909090908,0.36470588235294116,0,0.0,0,deterministic_balanced,4,1,260,4.0,mesi,3.0,0.358974358974359,high,medium,17,0.5117647058823529,2.0
12.566137566137566,,2.028985507246377,3.0,1.5060240963855422,1.5060240963855422,0.3333333333333333,0,0.0,0,deterministic_balanced,7,4,118,7.0,mesi,5.0,0.7575757575757576,high,medium,29,0.3188405797101449,2.0
8.836045056320401,,1.9570552147239264,2.1837837837837837,1.5392491467576792,1.5392491467576792,0.2147239263803681,0,0.0,0,deterministic_balanced,8,1,486,5.0,mesi,4.0,0.42857142857142855,high,large,7,0.5674846625766872,2.0
12.533210332103321,,1.9523809523809523,1.8361581920903955,1.5143769968051117,1.5143769968051117,0.17777777777777778,0,0.0,0,deterministic_balanced,13,1,485,5.0,mesi,3.0,0.4117647058823529,high,large,17,0.5619047619047619,2.0
10.283185840707965,,1.9594594594594594,2.076923076923077,1.5952380952380953,1.5952380952380953,0.24324324324324326,0,0.0,0,deterministic_balanced,7,1,339,4.0,mesi,5.0,0.5697674418604651,high,large,29,0.4099099099099099,2.0
3.5,,2.8333333333333335,2.0,1.5,1.5,0.25,0,0.0,0,deterministic_lenient,2,0,14,2.0,mesi,5.0,0.0,low,small,7,0.08333333333333333,2.0
7.0,,2.272727272727273,1.0,1.625,1.625,0.4090909090909091,0,0.0,0,deterministic_lenient,1,2,27,1.0,mesi,5.0,0.3333333333333333,low,small,17,0.045454545454545456,2.0
16.0,,2.875,1.0,1.5,1.5,0.25,0,0.0,0,deterministic_lenient,1,0,10,1.0,mesi,5.0,1.0,low,small,29,0.25,2.0
14.461538461538462,,2.9565217391304346,1.5,1.5,1.5,0.2608695652173913,0,0.0,0,deterministic_lenient,2,0,26,1.0,mesi,5.0,0.6666666666666666,low,medium,7,0.08695652173913043,2.0
10.666666666666666,,2.4,2.0,1.6,1.6,0.44,0,0.0,0,deterministic_lenient,2,1,28,2.0,mesi,5.0,1.0,low,medium,17,0.04,2.0
0.0,,2.642857142857143,1.0,1.5,1.5,0.21428571428571427,0,0.0,0,deterministic_lenient,1,0,16,1.0,mesi,5.0,0.0,low,medium,29,0.14285714285714285,2.0
14.612244897959183,,2.1904761904761907,1.0,1.5555555555555556,1.5555555555555556,0.23809523809523808,0,0.0,0,deterministic_lenient,1,0,52,1.0,mesi,5.0,0.6666666666666666,low,large,7,0.19047619047619047,2.0
0.0,,2.4893617021276597,1.0,1.5714285714285714,1.5714285714285714,0.23404255319148937,0,0.0,0,deterministic_lenient,1,0,51,1.0,mesi,5.0,0.0,low,large,17,0.06382978723404255,2.0
44.0,,2.875,1.0,1.8333333333333333,1.8333333333333333,0.20833333333333334,0,0.0,0,deterministic_lenient,1,0,29,1.0,mesi,5.0,0.0,low,large,29,0.041666666666666664,2.0
5.844444444444444,,1.7708333333333333,1.8,1.4074074074074074,1.4074074074074074,0.4166666666666667,0,0.0,0,deterministic_lenient,4,0,63,2.0,mesi,2.0,0.3333333333333333,medium,small,7,0.3125,2.0
5.363636363636363,,2.242424242424242,2.0,1.411764705882353,1.411764705882353,0.42424242424242425,0,0.0,0,deterministic_lenient,3,1,42,2.0,mesi,5.0,0.2857142857142857,medium,small,17,0.18181818181818182,2.0
1.6666666666666667,,1.8541666666666667,1.3333333333333333,1.8571428571428572,1.8571428571428572,0.5208333333333334,0,0.0,0,deterministic_lenient,2,2,59,1.0,mesi,5.0,0.125,medium,small,29,0.0625,2.0
13.972222222222221,,2.1739130434782608,1.0,1.588235294117647,1.588235294117647,0.30434782608695654,0,0.0,0,deterministic_lenient,1,1,55,1.0,mesi,5.0,0.7142857142857143,medium,medium,7,0.17391304347826086,2.0
15.45,,2.1346153846153846,1.0909090909090908,1.5,1.5,0.3269230769230769,0,0.0,0,deterministic_lenient,2,1,69,1.0,mesi,5.0,0.5714285714285714,medium,medium,17,0.21153846153846154,2.0
13.704918032786885,,2.1041666666666665,1.4444444444444444,1.5769230769230769,1.5769230769230769,0.3125,0,0.0,0,deterministic_lenient,3,0,62,3.0,mesi,5.0,0.7777777777777778,medium,medium,29,0.1875,2.0
15.22265625,,2.309090909090909,1.1290322580645162,1.6,1.6,0.2545454545454545,0,0.0,0,deterministic_lenient,2,1,150,2.0,mesi,5.0,0.7333333333333333,medium,large,7,0.2818181818181818,2.0
22.824489795918367,,2.1486486486486487,1.0833333333333333,1.5901639344262295,1.5901639344262295,0.14864864864864866,0,0.0,0,deterministic_lenient,2,0,107,1.0,mesi,5.0,0.75,medium,large,17,0.32432432432432434,2.0
18.333333333333332,,2.090909090909091,1.3214285714285714,1.68,1.68,0.29292929292929293,0,0.0,0,deterministic_lenient,3,1,125,2.0,mesi,5.0,0.75,medium,large,29,0.2828282828282828,3.0
6.5,,1.7391304347826086,1.8421052631578947,1.5681818181818181,1.5681818181818181,0.5869565217391305,0,0.0,0,deterministic_lenient,4,0,73,4.0,mesi,5.0,0.30434782608695654,high,small,7,0.41304347826086957,2.0
5.639344262295082,,1.6985294117647058,2.282051282051282,1.735042735042735,1.735042735042735,0.5073529411764706,0,0.0,0,deterministic_lenient,5,6,209,4.0,mesi,4.0,0.2571428571428571,high,small,17,0.5735294117647058,4.0
6.04375,,1.7622950819672132,2.727272727272727,1.6206896551724137,1.6206896551724137,0.4344262295081967,0,0.0,0,deterministic_lenient,8,2,178,7.0,mesi,3.0,0.24074074074074073,high,small,29,0.45081967213114754,2.0
8.627494456762749,,1.9898477157360406,2.4065934065934065,1.5782312925170068,1.5782312925170068,0.2893401015228426,0,0.0,0,deterministic_lenient,8,4,283,4.0,mesi,5.0,0.3150684931506849,high,medium,7,0.4619289340101523,2.0
9.735042735042734,,1.7941176470588236,1.9770114942528736,1.5909090909090908,1.5909090909090908,0.36470588235294116,0,0.0,0,deterministic_lenient,4,1,260,4.0,mesi,3.0,0.358974358974359,high,medium,17,0.5117647058823529,2.0
12.566137566137566,,2.028985507246377,3.0,1.5060240963855422,1.5060240963855422,0.3333333333333333,0,0.0,0,deterministic_lenient,7,4,118,7.0,mesi,5.0,0.7575757575757576,high,medium,29,0.3188405797101449,2.0
8.836045056320401,,1.9570552147239264,2.1837837837837837,1.5392491467576792,1.5392491467576792,0.2147239263803681,0,0.0,0,deterministic_lenient,8,1,486,5.0,mesi,4.0,0.42857142857142855,high,large,7,0.5674846625766872,2.0
12.533210332103321,,1.9523809523809523,1.8361581920903955,1.5143769968051117,1.5143769968051117,0.17777777777777778,0,0.0,0,deterministic_lenient,13,1,485,5.0,mesi,3.0,0.4117647058823529,high,large,17,0.5619047619047619,2.0
10.283185840707965,,1.9594594594594594,2.076923076923077,1.5952380952380953,1.5952380952380953,0.24324324324324326,0,0.0,0,deterministic_lenient,7,1,339,4.0,mesi,5.0,0.5697674418604651,high,large,29,0.4099099099099099,2.0
6.0,,3.0,1.0,4.0,4.0,0.3333333333333333,2,0.0,0,deterministic_strict,1,0,14,1.0,hybrid,4.0,0.0,low,small,7,0.16666666666666666,4.0
15.333333333333334,,2.772727272727273,1.0,4.0,4.0,0.4090909090909091,5,0.0,0,deterministic_strict,1,2,27,1.0,hybrid,4.0,0.3333333333333333,low,small,17,0.2727272727272727,4.0
0.0,,2.875,1.0,4.0,4.0,0.375,2,0.0,0,deterministic_strict,1,0,10,1.0,hybrid,4.0,1.0,low,small,29,0.375,4.0
19.666666666666668,,2.8260869565217392,1.3333333333333333,4.0,4.0,0.391304347826087,3,0.0,0,deterministic_strict,2,0,26,1.0,hybrid,4.0,0.6666666666666666,low,medium,7,0.13043478260869565,4.0
15.0,,2.56,1.0,4.0,4.0,0.48,3,0.0,0,deterministic_strict,1,1,28,1.0,hybrid,4.0,1.0,low,medium,17,0.16,4.0
0.0,,3.357142857142857,1.0,4.0,4.0,0.21428571428571427,2,0.0,0,deterministic_strict,1,0,16,1.0,hybrid,4.0,0.0,low,medium,29,0.14285714285714285,4.0
15.0,,2.9285714285714284,1.0,4.0,4.0,0.35714285714285715,10,0.0,0,deterministic_strict,1,0,52,1.0,hybrid,4.0,0.6666666666666666,low,large,7,0.3333333333333333,4.0
40.333333333333336,,3.3617021276595747,0.0,4.0,4.0,0.2127659574468085,4,0.0,0,deterministic_strict,0,0,51,0.0,hybrid,4.0,0.0,low,large,17,0.0,4.0
42.0,,3.375,1.0,4.0,4.0,0.20833333333333334,5,0.0,0,deterministic_strict,1,0,29,1.0,hybrid,4.0,0.0,low,large,29,0.041666666666666664,4.0
6.695652173913044,,1.75,1.95,4.0,4.0,0.75,15,0.0,0,deterministic_strict,5,1,63,4.0,hybrid,4.0,0.2,medium,small,7,0.4166666666666667,4.0
10.285714285714286,,2.1818181818181817,2.375,4.0,4.0,0.6060606060606061,9,0.0,0,deterministic_strict,4,2,42,4.0,hybrid,4.0,0.5714285714285714,medium,small,17,0.24242424242424243,4.0
9.0,,2.0,1.2941176470588236,4.0,4.0,0.6666666666666666,11,0.0,0,deterministic_strict,3,2,59,2.0,hybrid,4.0,0.2857142857142857,medium,small,29,0.3541666666666667,4.0
15.333333333333334,,2.369565217391304,1.3,4.0,4.0,0.5434782608695652,9,0.0,0,deterministic_strict,2,0,55,2.0,hybrid,4.0,0.7142857142857143,medium,medium,7,0.21739130434782608,4.0
16.526315789473685,,2.1538461538461537,2.066666666666667,4.0,4.0,0.6153846153846154,17,0.0,0,deterministic_strict,5,0,69,5.0,hybrid,4.0,0.6428571428571429,medium,medium,17,0.28846153846153844,4.0
17.363636363636363,,2.125,2.0,4.0,4.0,0.625,14,0.0,0,deterministic_strict,5,1,62,4.0,hybrid,4.0,0.7777777777777778,medium,medium,29,0.3125,4.0
17.384615384615383,,2.0636363636363635,1.8545454545454545,4.0,4.0,0.6454545454545455,40,0.0,0,deterministic_strict,5,1,150,4.0,hybrid,4.0,0.7333333333333333,medium,large,7,0.5,4.0
31.394495412844037,,2.2972972972972974,2.5,4.0,4.0,0.5675675675675675,33,0.0,0,deterministic_strict,7,0,107,5.0,hybrid,4.0,0.7894736842105263,medium,large,17,0.4594594594594595,4.0
22.12121212121212,,2.3333333333333335,1.4411764705882353,4.0,4.0,0.5555555555555556,26,0.0,0,deterministic_strict,4,2,125,3.0,hybrid,4.0,0.75,medium,large,29,0.3434343434343434,4.0
8.785714285714286,,1.7826086956521738,2.3333333333333335,4.0,4.0,0.7391304347826086,27,0.0,0,deterministic_strict,7,3,73,4.0,hybrid,4.0,0.2608695652173913,high,small,7,0.32608695652173914,4.0
5.98,,1.4191176470588236,2.689655172413793,4.0,4.0,0.8602941176470589,73,0.0,0,deterministic_strict,8,12,209,6.0,hybrid,4.0,0.2753623188405797,high,small,17,0.4264705882352941,4.0
7.162790697674419,,1.5901639344262295,2.4745762711864407,4.0,4.0,0.8032786885245902,56,0.0,0,deterministic_strict,11,7,178,5.0,hybrid,4.0,0.2222222222222222,high,small,29,0.48360655737704916,4.0
11.618421052631579,,1.4111675126903553,2.672268907563025,4.0,4.0,0.8629441624365483,86,0.0,0,deterministic_strict,12,7,283,11.0,hybrid,4.0,0.3108108108108108,high,medium,7,0.6040609137055838,4.0
11.780590717299578,,1.5294117647058822,2.8585858585858586,4.0,4.0,0.8235294117647058,90,0.0,0,deterministic_strict,9,5,260,7.0,hybrid,4.0,0.3974358974358974,high,medium,17,0.5823529411764706,4.0
13.659090909090908,,1.8695652173913044,2.46875,4.0,4.0,0.7101449275362319,49,0.0,0,deterministic_strict,6,1,118,5.0,hybrid,4.0,0.7352941176470589,high,medium,29,0.463768115942029,4.0
11.923366834170855,,1.5613496932515338,3.47196261682243,4.0,4.0,0.8128834355828221,160,0.0,0,deterministic_strict,20,14,486,8.0,hybrid,4.0,0.4090909090909091,high,large,7,0.656441717791411,4.0
16.71875,,1.6,2.970731707317073,4.0,4.0,0.8,170,0.0,0,deterministic_strict,14,6,485,7.0,hybrid,4.0,0.4,high,large,17,0.6507936507936508,4.0
15.397435897435898,,1.6486486486486487,3.2016806722689077,4.0,4.0,0.7837837837837838,117,0.0,0,deterministic_strict,18,3,339,7.0,hybrid,4.0,0.5697674418604651,high,large,29,0.536036036036036,4.0
6.0,,3.0,1.0,4.0,4.0,0.3333333333333333,2,0.0,0,deterministic_balanced,1,0,14,1.0,hybrid,4.0,0.0,low,small,7,0.16666666666666666,4.0
